model,params,checkpoint,training_steps,moves,score_p1,score_p2,n_rounds,noise,family
EleutherAI/pythia-1B-deduped,1011781632,step41000,41000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step41000,41000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step41000,41000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step41000,41000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step41000,41000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J')]",5,5,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step41000,41000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",17,19,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step41000,41000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step41000,41000,"[('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('F', 'J')]",10,12,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step41000,41000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",7,7,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step47000,47000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step47000,47000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step47000,47000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step47000,47000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step47000,47000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step47000,47000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step47000,47000,"[('J', 'F'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J')]",13,15,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step47000,47000,"[('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",14,14,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step47000,47000,"[('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J')]",9,10,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step47000,47000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J')]",9,9,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step53000,53000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step53000,53000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step53000,53000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step53000,53000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step53000,53000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step53000,53000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'F')]",11,11,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step53000,53000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",14,18,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step53000,53000,"[('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J')]",11,13,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step53000,53000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",15,16,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step53000,53000,"[('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J')]",14,12,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step59000,59000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step59000,59000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step59000,59000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step59000,59000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step59000,59000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step59000,59000,"[('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",8,8,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step59000,59000,"[('J', 'J'), ('J', 'F'), ('F', 'J'), ('F', 'J'), ('J', 'F')]",12,12,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step59000,59000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",14,14,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step59000,59000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",14,14,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step59000,59000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J')]",10,8,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step65000,65000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step65000,65000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step65000,65000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step65000,65000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step65000,65000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step65000,65000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",8,8,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step65000,65000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step65000,65000,"[('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F')]",8,10,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step65000,65000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",18,19,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step65000,65000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J')]",12,10,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step71000,71000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step71000,71000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step71000,71000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step71000,71000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step71000,71000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step71000,71000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",8,8,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step71000,71000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F')]",15,13,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step71000,71000,"[('J', 'F'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",11,13,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step71000,71000,"[('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",12,13,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step71000,71000,"[('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",13,9,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step83000,83000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",5,5,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",17,19,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step83000,83000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",17,19,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",18,19,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",7,7,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step89000,89000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step89000,89000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step89000,89000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step89000,89000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step89000,89000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step89000,89000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",8,8,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step89000,89000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F')]",18,14,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step89000,89000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",17,19,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step89000,89000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",17,17,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step89000,89000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",9,9,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step95000,95000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step95000,95000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step95000,95000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step95000,95000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step95000,95000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step95000,95000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J')]",8,8,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step95000,95000,"[('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'F'), ('F', 'J')]",12,12,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step95000,95000,"[('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",11,15,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step95000,95000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",18,19,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step95000,95000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",11,7,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step101000,101000,"[('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'F'), ('J', 'F')]",14,14,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",17,19,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",17,19,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step101000,101000,"[('F', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('F', 'J')]",9,10,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F')]",10,8,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step107000,107000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",5,5,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step107000,107000,"[('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",13,15,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step107000,107000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",17,17,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step107000,107000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",11,11,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",8,8,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step113000,113000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F')]",16,16,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step113000,113000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",14,16,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step113000,113000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",9,9,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J')]",8,8,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step125000,125000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",16,16,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step125000,125000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J')]",14,14,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",18,19,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step125000,125000,"[('J', 'F'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J')]",13,9,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step131000,131000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",14,18,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step131000,131000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J')]",11,13,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step131000,131000,"[('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",15,16,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",8,8,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step137000,137000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",17,19,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step137000,137000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J')]",11,13,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step137000,137000,"[('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",14,14,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step137000,137000,"[('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('F', 'J')]",14,12,5,0.25,Second Best
