model,params,checkpoint,training_steps,moves,score_p1,score_p2,n_rounds,noise,family
EleutherAI/pythia-70M-deduped,70426624,step51000,51000,"[('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('F', 'J')]",29,23,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step51000,51000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",28,30,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step51000,51000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",34,34,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step51000,51000,"[('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'F'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F')]",31,17,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step53000,53000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J')]",19,19,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step53000,53000,"[('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",30,34,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step53000,53000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",31,31,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step53000,53000,"[('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'J')]",23,24,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step53000,53000,"[('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",17,15,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step55000,55000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",13,13,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step55000,55000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",39,37,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step55000,55000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",31,35,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step55000,55000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",37,37,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step55000,55000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",18,14,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step57000,57000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",13,13,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step57000,57000,"[('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",29,31,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step57000,57000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J')]",31,33,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step57000,57000,"[('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'F')]",24,26,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step57000,57000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",18,14,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step59000,59000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('F', 'J'), ('F', 'J')]",16,16,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step59000,59000,"[('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",31,37,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step59000,59000,"[('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F')]",28,32,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step59000,59000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",32,33,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step59000,59000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F')]",21,15,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step61000,61000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'J')]",10,10,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step61000,61000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",36,36,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step61000,61000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",31,31,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step61000,61000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",25,28,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step61000,61000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",15,13,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step63000,63000,"[('F', 'F'), ('J', 'F'), ('F', 'F'), ('F', 'J'), ('F', 'F'), ('F', 'J'), ('F', 'F'), ('F', 'J'), ('J', 'F'), ('F', 'J')]",20,20,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step63000,63000,"[('F', 'F'), ('F', 'J'), ('F', 'F'), ('F', 'J'), ('J', 'F'), ('F', 'F'), ('J', 'F'), ('F', 'F'), ('J', 'J'), ('F', 'F')]",22,22,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step63000,63000,"[('F', 'F'), ('F', 'F'), ('F', 'J'), ('F', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('F', 'F'), ('J', 'J'), ('J', 'F')]",20,26,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step63000,63000,"[('F', 'F'), ('F', 'F'), ('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'F'), ('F', 'F'), ('F', 'J'), ('F', 'F'), ('J', 'J')]",23,21,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step63000,63000,"[('J', 'F'), ('J', 'F'), ('F', 'J'), ('F', 'F'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J')]",29,23,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step65000,65000,"[('F', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'F'), ('F', 'J'), ('F', 'F'), ('F', 'F'), ('F', 'J')]",17,17,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step65000,65000,"[('F', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('F', 'F'), ('F', 'F'), ('F', 'F'), ('J', 'J')]",28,28,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step65000,65000,"[('F', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'F'), ('J', 'J'), ('F', 'F'), ('F', 'F'), ('J', 'F'), ('F', 'F'), ('F', 'F')]",25,27,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step65000,65000,"[('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'F'), ('F', 'F'), ('F', 'J'), ('J', 'F'), ('J', 'F')]",20,21,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step65000,65000,"[('F', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'F'), ('F', 'F'), ('J', 'F'), ('F', 'F')]",25,27,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step67000,67000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",10,10,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step67000,67000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'F')]",34,34,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step67000,67000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'F'), ('J', 'J'), ('F', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F')]",27,33,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step67000,67000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",28,28,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step67000,67000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'F'), ('J', 'F')]",23,17,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step69000,69000,"[('F', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('F', 'F'), ('J', 'J'), ('J', 'F')]",23,23,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step69000,69000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J')]",25,31,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step69000,69000,"[('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('F', 'F'), ('J', 'J'), ('F', 'F'), ('F', 'F'), ('J', 'J')]",22,26,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step69000,69000,"[('J', 'F'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'F'), ('F', 'F'), ('J', 'J'), ('F', 'F')]",24,23,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step69000,69000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('F', 'J')]",23,21,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step71000,71000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",10,10,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step71000,71000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",33,35,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step71000,71000,"[('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",28,32,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step71000,71000,"[('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",29,33,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step71000,71000,"[('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J')]",25,19,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step75000,75000,"[('F', 'F'), ('J', 'F'), ('J', 'F'), ('F', 'J'), ('F', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",24,24,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step75000,75000,"[('F', 'J'), ('F', 'J'), ('F', 'F'), ('F', 'F'), ('F', 'F'), ('F', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",23,29,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step75000,75000,"[('J', 'F'), ('F', 'F'), ('J', 'F'), ('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",20,28,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step75000,75000,"[('F', 'F'), ('J', 'J'), ('F', 'J'), ('F', 'F'), ('F', 'F'), ('F', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",29,27,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step75000,75000,"[('F', 'F'), ('J', 'J'), ('F', 'F'), ('J', 'F'), ('F', 'F'), ('F', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",17,23,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step79000,79000,"[('F', 'F'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",14,14,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step79000,79000,"[('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'F'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('F', 'F')]",30,26,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step79000,79000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'F'), ('F', 'J'), ('J', 'F')]",19,27,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step79000,79000,"[('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'F')]",28,28,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step79000,79000,"[('F', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F')]",23,17,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step81000,81000,"[('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'F')]",19,19,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step81000,81000,"[('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J')]",32,24,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step81000,81000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'F')]",28,36,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step81000,81000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",32,33,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step81000,81000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",10,10,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step83000,83000,"[('J', 'F'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",13,13,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step83000,83000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",28,36,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J')]",25,29,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",33,35,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",15,13,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step85000,85000,"[('F', 'F'), ('F', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",15,15,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step85000,85000,"[('F', 'F'), ('F', 'F'), ('F', 'F'), ('F', 'F'), ('F', 'F'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'F')]",25,23,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step85000,85000,"[('J', 'F'), ('F', 'F'), ('F', 'F'), ('J', 'F'), ('F', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'F'), ('J', 'F'), ('J', 'J')]",23,29,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step85000,85000,"[('F', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'F'), ('F', 'F'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'F'), ('J', 'J')]",22,22,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step85000,85000,"[('F', 'F'), ('F', 'F'), ('J', 'F'), ('F', 'F'), ('F', 'F'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",22,26,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step87000,87000,"[('F', 'F'), ('J', 'J'), ('F', 'F'), ('J', 'J'), ('F', 'F'), ('J', 'J'), ('F', 'F'), ('J', 'F'), ('J', 'J'), ('F', 'F')]",18,18,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step87000,87000,"[('F', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'F'), ('F', 'F'), ('J', 'J'), ('F', 'F'), ('J', 'J')]",26,26,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step87000,87000,"[('F', 'F'), ('J', 'J'), ('F', 'F'), ('J', 'F'), ('F', 'J'), ('J', 'F'), ('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J')]",18,24,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step87000,87000,"[('F', 'J'), ('J', 'F'), ('F', 'F'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'F'), ('J', 'J')]",22,22,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step87000,87000,"[('F', 'F'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",22,22,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step89000,89000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J')]",10,10,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step89000,89000,"[('F', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",29,31,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step89000,89000,"[('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",31,31,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step89000,89000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J')]",29,30,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step89000,89000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",12,12,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step91000,91000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",16,16,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step91000,91000,"[('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",29,31,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step91000,91000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",31,33,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step91000,91000,"[('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",23,17,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step93000,93000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",13,13,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step93000,93000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F')]",26,30,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step93000,93000,"[('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",25,33,10,0.2,Unfair
EleutherAI/pythia-70M-deduped,70426624,step93000,93000,"[('F', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",28,31,10,0.2,Biased
EleutherAI/pythia-70M-deduped,70426624,step93000,93000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",18,14,10,0.2,Second Best
EleutherAI/pythia-70M-deduped,70426624,step95000,95000,"[('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",13,13,10,0.2,Win-win
EleutherAI/pythia-70M-deduped,70426624,step95000,95000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",39,37,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-70M-deduped,70426624,step95000,95000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",34,34,10,0.2,Unfair
